ts,id,district,fwy,dir,lane_type,length,samples,pct_obs,flow,occ,speed,l1_samples,l1_flow,l1_occ,l1_speed,l1_obs,l2_samples,l2_flow,l2_occ,l2_speed,l2_obs,l3_samples,l3_flow,l3_occ,l3_speed,l3_obs,l4_samples,l4_flow,l4_occ,l4_speed,l4_obs,l5_samples,l5_flow,l5_occ,l5_speed,l5_obs,l6_samples,l6_flow,l6_occ,l6_speed,l6_obs,l7_samples,l7_flow,l7_occ,l7_speed,l7_obs,l8_samples,l8_flow,l8_occ,l8_speed,l8_obs
2026-01-06 00:45:00,421258,4,580,W,ML,1.055,20,100,13.0,0.0064,65.4,10,2.0,0.0008,71.2,1,10.0,11.0,0.012,64.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 00:45:00,421260,4,580,W,ML,1.129,20,100,15.0,0.005,65.9,10,2.0,0.0011,71.2,1,10.0,13.0,0.0089,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 00:50:00,421258,4,580,W,ML,1.055,20,100,8.0,0.0044,66.7,10,3.0,0.0013,71.2,1,10.0,5.0,0.0076,64.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 00:50:00,421260,4,580,W,ML,1.129,20,100,5.0,0.0016,67.5,10,2.0,0.0011,71.2,1,10.0,3.0,0.002,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 00:55:00,421258,4,580,W,ML,1.055,20,100,12.0,0.0058,66.3,10,4.0,0.0016,71.2,1,10.0,8.0,0.01,63.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 00:55:00,421260,4,580,W,ML,1.129,20,100,12.0,0.004,66.6,10,3.0,0.0016,71.2,1,10.0,9.0,0.0064,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:00:00,421258,4,580,W,ML,1.055,20,100,6.0,0.0029,67.7,10,3.0,0.0012,71.2,1,10.0,3.0,0.0046,64.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:00:00,421260,4,580,W,ML,1.129,20,100,18.0,0.0071,65.9,10,4.0,0.0021,71.2,1,10.0,14.0,0.0121,64.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:05:00,421258,4,580,W,ML,1.055,20,100,15.0,0.0077,65.7,10,4.0,0.0016,71.2,1,10.0,11.0,0.0138,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:05:00,421260,4,580,W,ML,1.129,20,100,14.0,0.0039,68.5,10,8.0,0.0038,71.3,1,10.0,6.0,0.004,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:10:00,421258,4,580,W,ML,1.055,20,100,12.0,0.0039,67.0,10,4.0,0.0016,71.2,1,10.0,8.0,0.0061,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:10:00,421260,4,580,W,ML,1.129,20,100,8.0,0.0025,66.6,10,2.0,0.001,71.3,1,10.0,6.0,0.004,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:15:00,421258,4,580,W,ML,1.055,20,100,10.0,0.0048,66.1,10,2.0,0.0008,71.2,1,10.0,8.0,0.0088,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:15:00,421260,4,580,W,ML,1.129,20,100,12.0,0.004,66.5,10,3.0,0.0013,71.4,1,10.0,9.0,0.0068,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:20:00,421258,4,580,W,ML,1.055,20,100,7.0,0.0034,65.0,10,0.0,0.0,71.2,1,10.0,7.0,0.0067,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:20:00,421260,4,580,W,ML,1.129,20,100,7.0,0.0027,64.9,10,0.0,0.0,71.4,1,10.0,7.0,0.0053,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:25:00,421258,4,580,W,ML,1.055,20,100,9.0,0.0046,66.8,10,3.0,0.0013,71.2,1,10.0,6.0,0.0078,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:25:00,421260,4,580,W,ML,1.129,20,100,14.0,0.005,66.7,10,4.0,0.0019,71.4,1,10.0,10.0,0.008,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:30:00,421258,4,580,W,ML,1.055,20,100,5.0,0.0034,64.4,10,0.0,0.0,71.2,1,10.0,5.0,0.0069,64.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:30:00,421260,4,580,W,ML,1.129,20,100,5.0,0.0021,64.8,10,0.0,0.0,71.4,1,10.0,5.0,0.0041,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:35:00,421258,4,580,W,ML,1.055,19,100,12.0,0.0065,64.9,10,1.0,0.0004,71.2,1,9.0,11.0,0.0125,64.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:35:00,421260,4,580,W,ML,1.129,20,100,20.0,0.0072,66.6,10,6.0,0.0033,71.2,1,10.0,14.0,0.011,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:40:00,421258,4,580,W,ML,1.055,20,100,11.0,0.0078,64.2,10,2.0,0.0008,71.2,1,10.0,9.0,0.0148,62.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:40:00,421260,4,580,W,ML,1.129,20,100,4.0,0.0018,64.6,10,0.0,0.0,71.2,1,10.0,4.0,0.0036,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:45:00,421258,4,580,W,ML,1.055,20,100,8.0,0.0058,66.7,10,4.0,0.0016,71.2,1,10.0,4.0,0.01,62.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:45:00,421260,4,580,W,ML,1.129,20,100,14.0,0.0053,66.0,10,3.0,0.0014,71.3,1,10.0,11.0,0.0091,64.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:50:00,421258,4,580,W,ML,1.055,20,100,5.0,0.0026,66.4,10,2.0,0.0012,71.0,1,10.0,3.0,0.004,63.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:50:00,421260,4,580,W,ML,1.129,20,100,9.0,0.0034,66.0,10,2.0,0.0009,71.3,1,10.0,7.0,0.006,64.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:55:00,421258,4,580,W,ML,1.055,20,100,10.0,0.0086,62.0,10,1.0,0.0004,71.1,1,10.0,9.0,0.0169,61.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 01:55:00,421260,4,580,W,ML,1.129,20,100,4.0,0.0011,66.6,10,1.0,0.0005,71.3,1,10.0,3.0,0.0017,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:00:00,421258,4,580,W,ML,1.055,20,100,4.0,0.0013,65.5,10,1.0,0.0004,71.2,1,10.0,3.0,0.0021,63.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:00:00,421260,4,580,W,ML,1.129,20,100,7.0,0.0028,67.6,10,3.0,0.0013,71.4,1,10.0,4.0,0.0043,64.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:05:00,421258,4,580,W,ML,1.055,20,100,7.0,0.0035,67.1,10,3.0,0.0012,71.2,1,10.0,4.0,0.0059,64.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:05:00,421260,4,580,W,ML,1.129,20,100,7.0,0.0022,66.9,10,2.0,0.001,71.3,1,10.0,5.0,0.0033,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:10:00,421258,4,580,W,ML,1.055,20,100,9.0,0.0065,65.1,10,1.0,0.0032,70.3,1,10.0,8.0,0.0098,64.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:10:00,421260,4,580,W,ML,1.129,20,100,15.0,0.0075,65.3,10,3.0,0.0017,71.2,1,10.0,12.0,0.0133,63.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:15:00,421258,4,580,W,ML,1.055,20,100,11.0,0.0078,64.3,10,1.0,0.0005,70.6,1,10.0,10.0,0.0151,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:15:00,421260,4,580,W,ML,1.129,20,100,15.0,0.0048,66.4,10,4.0,0.0019,71.3,1,10.0,11.0,0.0077,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:20:00,421258,4,580,W,ML,1.055,20,100,11.0,0.0059,67.0,10,5.0,0.0021,70.9,1,10.0,6.0,0.0098,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:20:00,421260,4,580,W,ML,1.129,20,100,10.0,0.0034,66.8,10,3.0,0.0015,71.3,1,10.0,7.0,0.0054,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:25:00,421258,4,580,W,ML,1.055,20,100,14.0,0.007,66.5,10,5.0,0.0019,71.1,1,10.0,9.0,0.012,64.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:25:00,421260,4,580,W,ML,1.129,20,100,16.0,0.0049,67.1,10,5.0,0.0027,71.2,1,10.0,11.0,0.007,65.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:30:00,421258,4,580,W,ML,1.055,20,100,7.0,0.0027,66.7,10,2.0,0.0009,71.1,1,10.0,5.0,0.0045,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:30:00,421260,4,580,W,ML,1.129,20,100,8.0,0.0022,67.7,10,3.0,0.0016,71.2,1,10.0,5.0,0.0027,65.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:35:00,421258,4,580,W,ML,1.055,20,100,10.0,0.0042,68.0,10,5.0,0.0022,71.1,1,10.0,5.0,0.0062,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:35:00,421260,4,580,W,ML,1.129,20,100,15.0,0.0053,66.9,10,4.0,0.0024,71.1,1,10.0,11.0,0.0082,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:40:00,421258,4,580,W,ML,1.055,20,100,8.0,0.0056,65.2,10,1.0,0.0004,71.2,1,10.0,7.0,0.0109,64.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:40:00,421260,4,580,W,ML,1.129,20,100,9.0,0.0027,66.2,10,1.0,0.0005,71.2,1,10.0,8.0,0.0049,65.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:45:00,421258,4,580,W,ML,1.055,20,100,11.0,0.0101,63.2,10,3.0,0.0012,71.2,1,10.0,8.0,0.019,60.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:45:00,421260,4,580,W,ML,1.129,20,100,22.0,0.0086,66.5,10,6.0,0.0032,71.2,1,10.0,16.0,0.014,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:50:00,421258,4,580,W,ML,1.055,20,100,16.0,0.0109,63.0,10,5.0,0.0019,71.3,1,10.0,11.0,0.0199,59.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:50:00,421260,4,580,W,ML,1.129,20,100,13.0,0.0044,65.6,10,1.0,0.0007,71.0,1,10.0,12.0,0.0082,65.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:55:00,421258,4,580,W,ML,1.055,20,100,12.0,0.0061,65.0,10,4.0,0.0016,71.3,1,10.0,8.0,0.0105,61.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 02:55:00,421260,4,580,W,ML,1.129,20,100,22.0,0.0073,66.9,10,6.0,0.0029,71.2,1,10.0,16.0,0.0117,65.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:00:00,421258,4,580,W,ML,1.055,20,100,21.0,0.0132,63.3,10,7.0,0.0029,71.2,1,10.0,14.0,0.0236,59.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:00:00,421260,4,580,W,ML,1.129,20,100,17.0,0.0065,66.1,10,3.0,0.0016,71.2,1,10.0,14.0,0.0114,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:05:00,421258,4,580,W,ML,1.055,20,100,14.0,0.0057,65.7,10,5.0,0.0019,71.3,1,10.0,9.0,0.0094,62.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:05:00,421260,4,580,W,ML,1.129,20,100,13.0,0.0041,67.5,10,5.0,0.0023,71.3,1,10.0,8.0,0.0059,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:10:00,421258,4,580,W,ML,1.055,20,100,10.0,0.007,65.1,10,3.0,0.0012,71.3,1,10.0,7.0,0.0129,62.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:10:00,421260,4,580,W,ML,1.129,20,100,13.0,0.0046,66.1,10,2.0,0.001,71.3,1,10.0,11.0,0.0082,65.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:15:00,421258,4,580,W,ML,1.055,20,100,14.0,0.0103,62.6,10,2.0,0.0008,71.3,1,10.0,12.0,0.0198,61.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:15:00,421260,4,580,W,ML,1.129,20,100,18.0,0.0069,65.8,10,2.0,0.0012,71.1,1,10.0,16.0,0.0125,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:20:00,421258,4,580,W,ML,1.055,20,100,8.0,0.0037,66.1,10,3.0,0.0012,71.3,1,10.0,5.0,0.0062,63.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:20:00,421260,4,580,W,ML,1.129,20,100,18.0,0.0065,66.2,10,3.0,0.0016,71.1,1,10.0,15.0,0.0113,65.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:25:00,421258,4,580,W,ML,1.055,20,100,17.0,0.0109,63.6,10,3.0,0.0012,71.3,1,10.0,14.0,0.0207,62.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:25:00,421260,4,580,W,ML,1.129,20,100,12.0,0.0042,66.2,10,2.0,0.001,71.2,1,10.0,10.0,0.0074,65.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:30:00,421258,4,580,W,ML,1.055,20,100,12.0,0.0068,65.6,10,4.0,0.0016,71.3,1,10.0,8.0,0.012,62.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:30:00,421260,4,580,W,ML,1.129,20,100,16.0,0.0046,67.4,10,5.0,0.0024,71.3,1,10.0,11.0,0.0067,65.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:35:00,421258,4,580,W,ML,1.055,20,100,22.0,0.0078,67.4,10,7.0,0.0028,71.3,1,10.0,15.0,0.0129,65.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:35:00,421260,4,580,W,ML,1.129,20,100,19.0,0.0063,67.9,10,8.0,0.0041,71.3,1,10.0,11.0,0.0084,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:40:00,421258,4,580,W,ML,1.055,20,100,34.0,0.0131,69.1,10,13.0,0.0058,71.1,1,10.0,21.0,0.0204,67.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:40:00,421260,4,580,W,ML,1.129,20,100,44.0,0.0145,67.9,10,18.0,0.0101,71.0,1,10.0,26.0,0.0189,65.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:45:00,421258,4,580,W,ML,1.055,20,100,23.0,0.0124,66.7,10,7.0,0.0027,71.2,1,10.0,16.0,0.0221,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:45:00,421260,4,580,W,ML,1.129,20,100,27.0,0.0086,67.2,10,7.0,0.0035,71.1,1,10.0,20.0,0.0137,65.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:50:00,421258,4,580,W,ML,1.055,20,100,27.0,0.012,67.5,10,8.0,0.0032,71.2,1,10.0,19.0,0.0208,66.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:50:00,421260,4,580,W,ML,1.129,20,100,25.0,0.0079,68.5,10,13.0,0.0062,71.3,1,10.0,12.0,0.0096,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:55:00,421258,4,580,W,ML,1.055,20,100,25.0,0.0097,68.6,10,7.0,0.0028,71.2,1,10.0,18.0,0.0166,67.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:55:00,421260,4,580,W,ML,1.129,20,100,21.0,0.0063,68.0,10,9.0,0.0041,71.4,1,10.0,12.0,0.0085,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:00:00,421258,4,580,W,ML,1.055,20,100,19.0,0.0072,68.6,10,5.0,0.0019,71.3,1,10.0,14.0,0.0125,67.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:00:00,421260,4,580,W,ML,1.129,20,100,26.0,0.0086,67.3,10,8.0,0.0041,71.3,1,10.0,18.0,0.013,65.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:05:00,421258,4,580,W,ML,1.055,20,100,21.0,0.0102,67.6,10,7.0,0.0027,71.3,1,10.0,14.0,0.0176,65.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:05:00,421260,4,580,W,ML,1.129,20,100,23.0,0.0077,67.6,10,9.0,0.0051,71.1,1,10.0,14.0,0.0104,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:10:00,421258,4,580,W,ML,1.055,20,100,24.0,0.0109,67.6,10,10.0,0.0041,71.3,1,10.0,14.0,0.0177,64.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:10:00,421260,4,580,W,ML,1.129,20,100,31.0,0.0094,68.1,10,14.0,0.007,71.2,1,10.0,17.0,0.0117,65.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:15:00,421258,4,580,W,ML,1.055,20,100,28.0,0.0132,66.8,10,9.0,0.0036,71.3,1,10.0,19.0,0.0229,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:15:00,421260,4,580,W,ML,1.129,20,100,31.0,0.0103,68.2,10,16.0,0.0082,71.2,1,10.0,15.0,0.0123,65.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:20:00,421258,4,580,W,ML,1.055,20,100,40.0,0.0168,67.6,10,18.0,0.0072,71.3,1,10.0,22.0,0.0263,64.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:20:00,421260,4,580,W,ML,1.129,20,100,36.0,0.0112,68.0,10,15.0,0.0079,71.2,1,10.0,21.0,0.0144,65.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:25:00,421258,4,580,W,ML,1.055,20,100,29.0,0.01,68.6,10,12.0,0.0053,71.2,1,10.0,17.0,0.0147,66.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:25:00,421260,4,580,W,ML,1.129,20,100,33.0,0.0092,69.0,10,19.0,0.0092,71.4,1,10.0,14.0,0.0091,65.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:30:00,421258,4,580,W,ML,1.055,20,100,33.0,0.0143,68.0,10,15.0,0.0063,71.2,1,10.0,18.0,0.0222,65.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:30:00,421260,4,580,W,ML,1.129,20,100,49.0,0.017,67.9,10,26.0,0.0141,71.1,1,10.0,23.0,0.02,64.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:35:00,421258,4,580,W,ML,1.055,20,100,52.0,0.0249,66.3,10,21.0,0.0114,70.3,1,10.0,31.0,0.0384,63.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:35:00,421260,4,580,W,ML,1.129,20,100,43.0,0.0128,68.2,10,21.0,0.011,71.1,1,10.0,22.0,0.0146,65.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:40:00,421258,4,580,W,ML,1.055,20,100,46.0,0.0136,69.7,10,22.0,0.0091,70.7,1,10.0,24.0,0.0181,68.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:40:00,421260,4,580,W,ML,1.129,20,100,60.0,0.0176,69.0,10,30.0,0.0158,71.1,1,10.0,30.0,0.0193,67.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
