ts,id,district,fwy,dir,lane_type,length,samples,pct_obs,flow,occ,speed,l1_samples,l1_flow,l1_occ,l1_speed,l1_obs,l2_samples,l2_flow,l2_occ,l2_speed,l2_obs,l3_samples,l3_flow,l3_occ,l3_speed,l3_obs,l4_samples,l4_flow,l4_occ,l4_speed,l4_obs,l5_samples,l5_flow,l5_occ,l5_speed,l5_obs,l6_samples,l6_flow,l6_occ,l6_speed,l6_obs,l7_samples,l7_flow,l7_occ,l7_speed,l7_obs,l8_samples,l8_flow,l8_occ,l8_speed,l8_obs
2026-08-03 04:10:00,421260,4,580,W,ML,1.129,20,100,32.0,0.0098,66.8,10,12.0,0.0065,71.1,1,10.0,20.0,0.0131,64.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:15:00,421258,4,580,W,ML,1.055,20,100,24.0,0.0092,66.7,10,8.0,0.0033,71.2,1,10.0,16.0,0.0152,64.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:15:00,421260,4,580,W,ML,1.129,20,100,24.0,0.0073,67.0,10,8.0,0.0042,71.1,1,10.0,16.0,0.0104,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:20:00,421258,4,580,W,ML,1.055,20,100,35.0,0.0135,67.3,10,14.0,0.0056,71.2,1,10.0,21.0,0.0215,64.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:20:00,421260,4,580,W,ML,1.129,20,100,51.0,0.0184,66.4,10,23.0,0.0125,71.0,1,10.0,28.0,0.0243,62.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:25:00,421258,4,580,W,ML,1.055,20,100,56.0,0.0213,67.2,10,26.0,0.0106,71.2,1,10.0,30.0,0.032,63.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:25:00,421260,4,580,W,ML,1.129,20,100,50.0,0.0159,67.1,10,22.0,0.0114,71.1,1,10.0,28.0,0.0204,63.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:30:00,421258,4,580,W,ML,1.055,20,100,41.0,0.0144,68.1,10,17.0,0.007,71.2,1,10.0,24.0,0.0219,65.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:30:00,421260,4,580,W,ML,1.129,20,100,41.0,0.0123,67.7,10,18.0,0.0092,71.2,1,10.0,23.0,0.0155,65.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:35:00,421258,4,580,W,ML,1.055,20,100,40.0,0.0164,67.1,10,16.0,0.0069,71.1,1,10.0,24.0,0.026,64.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:35:00,421260,4,580,W,ML,1.129,20,100,57.0,0.0188,67.6,10,28.0,0.0161,70.6,1,10.0,29.0,0.0216,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:40:00,421258,4,580,W,ML,1.055,20,100,67.0,0.029,64.9,10,30.0,0.014,70.5,1,10.0,37.0,0.0439,60.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:40:00,421260,4,580,W,ML,1.129,20,100,71.0,0.0231,67.4,10,37.0,0.0209,70.0,1,10.0,34.0,0.0254,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:45:00,421258,4,580,W,ML,1.055,20,100,66.0,0.0228,68.5,10,26.0,0.0105,70.9,1,10.0,40.0,0.0351,67.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:45:00,421260,4,580,W,ML,1.129,20,100,73.0,0.0231,67.6,10,36.0,0.0192,70.4,1,10.0,37.0,0.0271,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:50:00,421258,4,580,W,ML,1.055,20,100,65.0,0.0235,69.3,10,27.0,0.011,71.1,1,10.0,38.0,0.036,68.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:50:00,421260,4,580,W,ML,1.129,20,100,71.0,0.0227,67.7,10,39.0,0.0207,70.7,1,10.0,32.0,0.0247,64.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:55:00,421258,4,580,W,ML,1.055,20,100,70.0,0.0252,68.2,10,38.0,0.0152,71.3,1,10.0,32.0,0.0352,64.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 04:55:00,421260,4,580,W,ML,1.129,20,100,67.0,0.022,67.2,10,34.0,0.0181,70.8,1,10.0,33.0,0.0259,63.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:00:00,421258,4,580,W,ML,1.055,20,100,71.0,0.0265,66.9,10,36.0,0.0149,71.6,1,10.0,35.0,0.0381,62.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:00:00,421260,4,580,W,ML,1.129,20,100,74.0,0.0224,68.9,10,39.0,0.02,72.3,1,10.0,35.0,0.0249,65.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:05:00,421258,4,580,W,ML,1.055,20,100,63.0,0.0213,68.0,10,34.0,0.0141,71.7,1,10.0,29.0,0.0284,63.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:05:00,421260,4,580,W,ML,1.129,20,100,78.0,0.025,68.9,10,36.0,0.0196,72.3,1,10.0,42.0,0.0305,66.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:10:00,421258,4,580,W,ML,1.055,20,100,80.0,0.026,69.6,10,41.0,0.0174,71.7,1,10.0,39.0,0.0346,67.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:10:00,421260,4,580,W,ML,1.129,20,100,87.0,0.0265,70.4,10,42.0,0.0231,72.4,1,10.0,45.0,0.0299,68.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:15:00,421258,4,580,W,ML,1.055,20,100,80.0,0.0272,69.9,10,39.0,0.0166,71.6,1,10.0,41.0,0.0377,68.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:15:00,421260,4,580,W,ML,1.129,20,100,78.0,0.0244,70.2,10,39.0,0.0211,72.5,1,10.0,39.0,0.0278,67.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:20:00,421258,4,580,W,ML,1.055,20,100,83.0,0.0284,70.3,10,39.0,0.0167,71.6,1,10.0,44.0,0.0401,69.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:20:00,421260,4,580,W,ML,1.129,20,100,93.0,0.0303,69.5,10,49.0,0.0281,71.8,1,10.0,44.0,0.0325,66.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:25:00,421258,4,580,W,ML,1.055,20,100,114.0,0.0397,69.6,10,59.0,0.0253,71.8,1,10.0,55.0,0.0541,67.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:25:00,421260,4,580,W,ML,1.129,20,100,132.0,0.0442,68.3,10,81.0,0.0464,71.5,1,10.0,51.0,0.042,63.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:30:00,421258,4,580,W,ML,1.055,20,100,127.0,0.0462,67.8,10,73.0,0.0311,72.2,1,10.0,54.0,0.0613,61.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:30:00,421260,4,580,W,ML,1.129,20,100,142.0,0.0468,68.0,10,82.0,0.0461,72.0,1,10.0,60.0,0.0475,62.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:35:00,421258,4,580,W,ML,1.055,20,100,138.0,0.0514,66.3,10,75.0,0.0327,71.8,1,10.0,63.0,0.0702,59.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:35:00,421260,4,580,W,ML,1.129,20,100,144.0,0.0478,67.7,10,79.0,0.0459,71.2,1,10.0,65.0,0.0496,63.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:40:00,421258,4,580,W,ML,1.055,20,100,166.0,0.0549,67.8,10,92.0,0.0419,70.2,1,10.0,74.0,0.068,64.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:40:00,421260,4,580,W,ML,1.129,20,100,208.0,0.0761,64.4,10,132.0,0.0859,67.0,1,10.0,76.0,0.0662,59.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:45:00,421258,4,580,W,ML,1.055,20,100,227.0,0.0827,65.3,10,134.0,0.0642,67.6,1,10.0,93.0,0.1012,61.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:45:00,421260,4,580,W,ML,1.129,20,100,224.0,0.0786,63.5,10,132.0,0.0847,65.3,1,10.0,92.0,0.0726,60.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:50:00,421258,4,580,W,ML,1.055,20,100,210.0,0.0746,64.8,10,120.0,0.0567,66.7,1,10.0,90.0,0.0925,62.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:50:00,421260,4,580,W,ML,1.129,20,100,230.0,0.0809,63.2,10,144.0,0.091,65.0,1,10.0,86.0,0.0707,60.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:55:00,421258,4,580,W,ML,1.055,20,100,212.0,0.0741,64.9,10,121.0,0.0579,65.9,1,10.0,91.0,0.0902,63.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 05:55:00,421260,4,580,W,ML,1.129,20,100,218.0,0.0779,62.4,10,136.0,0.0875,64.2,1,10.0,82.0,0.0683,59.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:00:00,421258,4,580,W,ML,1.055,20,100,224.0,0.0848,59.8,10,125.0,0.062,62.8,1,10.0,99.0,0.1076,56.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:00:00,421260,4,580,W,ML,1.129,20,100,252.0,0.0916,58.7,10,151.0,0.102,59.7,1,10.0,101.0,0.0813,57.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:05:00,421258,4,580,W,ML,1.055,20,100,232.0,0.0843,57.9,10,136.0,0.0674,61.3,1,10.0,96.0,0.1012,53.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:05:00,421260,4,580,W,ML,1.129,20,100,229.0,0.0924,54.4,10,134.0,0.0966,55.8,1,10.0,95.0,0.0882,52.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:10:00,421258,4,580,W,ML,1.055,20,100,246.0,0.0935,55.5,10,141.0,0.0739,58.9,1,10.0,105.0,0.1131,51.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:10:00,421260,4,580,W,ML,1.129,20,100,265.0,0.1454,45.5,10,145.0,0.1523,45.7,1,10.0,120.0,0.1386,45.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:15:00,421258,4,580,W,ML,1.055,20,100,268.0,0.0954,56.3,10,152.0,0.0747,59.6,1,10.0,116.0,0.1161,51.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:15:00,421260,4,580,W,ML,1.129,20,100,265.0,0.1268,43.9,10,144.0,0.1304,43.5,1,10.0,121.0,0.1231,44.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:20:00,421258,4,580,W,ML,1.055,20,100,251.0,0.0909,56.5,10,140.0,0.0679,60.3,1,10.0,111.0,0.1139,51.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:20:00,421260,4,580,W,ML,1.129,20,100,274.0,0.1174,45.5,10,158.0,0.1218,46.0,1,10.0,116.0,0.1129,44.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:25:00,421258,4,580,W,ML,1.055,20,100,281.0,0.1079,54.8,10,161.0,0.084,58.5,1,10.0,120.0,0.1317,49.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:25:00,421260,4,580,W,ML,1.129,20,100,296.0,0.1192,47.9,10,163.0,0.1188,48.6,1,10.0,133.0,0.1197,47.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:30:00,421258,4,580,W,ML,1.055,20,100,281.0,0.1056,54.9,10,150.0,0.0753,58.8,1,10.0,131.0,0.1358,50.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:30:00,421260,4,580,W,ML,1.129,20,100,293.0,0.1263,47.4,10,162.0,0.1264,48.2,1,10.0,131.0,0.1262,46.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:35:00,421258,4,580,W,ML,1.055,20,100,279.0,0.1017,55.4,10,154.0,0.0787,58.4,1,10.0,125.0,0.1247,51.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:35:00,421260,4,580,W,ML,1.129,20,100,292.0,0.1392,45.0,10,156.0,0.1336,45.9,1,10.0,136.0,0.1449,43.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:40:00,421258,4,580,W,ML,1.055,20,100,299.0,0.1112,55.1,10,168.0,0.0864,58.0,1,10.0,131.0,0.136,51.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:40:00,421260,4,580,W,ML,1.129,20,100,310.0,0.1284,46.8,10,175.0,0.1341,47.3,1,10.0,135.0,0.1227,46.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:45:00,421258,4,580,W,ML,1.055,20,100,274.0,0.1031,54.9,10,144.0,0.0735,58.0,1,10.0,130.0,0.1327,51.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:45:00,421260,4,580,W,ML,1.129,20,100,295.0,0.1613,41.9,10,155.0,0.1594,41.8,1,10.0,140.0,0.1632,42.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:50:00,421258,4,580,W,ML,1.055,20,100,248.0,0.0931,54.8,10,132.0,0.0686,57.5,1,10.0,116.0,0.1177,51.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:50:00,421260,4,580,W,ML,1.129,20,100,269.0,0.1521,38.8,10,141.0,0.1565,37.7,1,10.0,128.0,0.1476,40.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:55:00,421258,4,580,W,ML,1.055,20,100,255.0,0.099,54.0,10,137.0,0.0719,57.0,1,10.0,118.0,0.1261,50.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 06:55:00,421260,4,580,W,ML,1.129,20,100,219.0,0.1962,30.8,10,112.0,0.1775,30.6,1,10.0,107.0,0.2149,31.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:00:00,421258,4,580,W,ML,1.055,20,100,272.0,0.1016,54.2,10,153.0,0.0803,56.7,1,10.0,119.0,0.1229,50.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:00:00,421260,4,580,W,ML,1.129,20,100,244.0,0.1088,38.1,10,131.0,0.1053,38.5,1,10.0,113.0,0.1123,37.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:05:00,421258,4,580,W,ML,1.055,20,100,234.0,0.0832,55.4,10,132.0,0.0664,57.8,1,10.0,102.0,0.0999,52.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:05:00,421260,4,580,W,ML,1.129,20,100,259.0,0.1196,41.0,10,145.0,0.1201,41.8,1,10.0,114.0,0.1191,40.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:10:00,421258,4,580,W,ML,1.055,20,100,267.0,0.0993,55.1,10,147.0,0.0755,57.7,1,10.0,120.0,0.123,52.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:10:00,421260,4,580,W,ML,1.129,20,100,272.0,0.1414,40.0,10,148.0,0.1402,40.6,1,10.0,124.0,0.1426,39.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:15:00,421258,4,580,W,ML,1.055,20,100,249.0,0.1001,53.9,10,132.0,0.0668,58.1,1,10.0,117.0,0.1334,49.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:15:00,421260,4,580,W,ML,1.129,20,100,269.0,0.1525,37.7,10,151.0,0.1619,37.7,1,10.0,118.0,0.1432,37.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:20:00,421258,4,580,W,ML,1.055,20,100,242.0,0.0943,53.6,10,133.0,0.0691,57.6,1,10.0,109.0,0.1196,48.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:20:00,421260,4,580,W,ML,1.129,20,100,249.0,0.1617,34.4,10,137.0,0.163,34.5,1,10.0,112.0,0.1603,34.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:25:00,421258,4,580,W,ML,1.055,20,100,263.0,0.0987,54.2,10,148.0,0.0742,58.3,1,10.0,115.0,0.1231,49.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:25:00,421260,4,580,W,ML,1.129,20,100,249.0,0.1182,38.6,10,133.0,0.1153,38.8,1,10.0,116.0,0.121,38.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:30:00,421258,4,580,W,ML,1.055,20,100,229.0,0.0862,54.3,10,122.0,0.0631,57.8,1,10.0,107.0,0.1092,50.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:30:00,421260,4,580,W,ML,1.129,20,100,263.0,0.1153,42.4,10,143.0,0.1131,43.0,1,10.0,120.0,0.1174,41.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:35:00,421258,4,580,W,ML,1.055,20,100,235.0,0.0895,54.5,10,123.0,0.0629,57.9,1,10.0,112.0,0.1161,50.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:35:00,421260,4,580,W,ML,1.129,20,100,255.0,0.1861,35.2,10,132.0,0.2009,33.8,1,10.0,123.0,0.1714,36.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:40:00,421258,4,580,W,ML,1.055,20,100,274.0,0.1171,50.8,10,152.0,0.0949,52.7,1,10.0,122.0,0.1393,48.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:40:00,421260,4,580,W,ML,1.129,20,100,274.0,0.1534,35.6,10,150.0,0.156,34.9,1,10.0,124.0,0.1508,36.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:45:00,421258,4,580,W,ML,1.055,20,100,265.0,0.1023,51.8,10,149.0,0.0791,54.3,1,10.0,116.0,0.1255,48.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:45:00,421260,4,580,W,ML,1.129,20,100,259.0,0.1399,36.6,10,142.0,0.138,36.7,1,10.0,117.0,0.1418,36.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:50:00,421258,4,580,W,ML,1.055,20,100,259.0,0.1153,48.9,10,141.0,0.086,51.4,1,10.0,118.0,0.1446,45.9,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:50:00,421260,4,580,W,ML,1.129,20,100,279.0,0.1338,39.3,10,158.0,0.1417,39.2,1,10.0,121.0,0.126,39.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:55:00,421258,4,580,W,ML,1.055,20,100,209.0,0.2654,32.4,10,112.0,0.2063,33.7,1,10.0,97.0,0.3244,30.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 07:55:00,421260,4,580,W,ML,1.129,20,100,259.0,0.1748,34.7,10,137.0,0.1763,34.1,1,10.0,122.0,0.1732,35.3,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:00:00,421258,4,580,W,ML,1.055,20,100,236.0,0.2193,27.0,10,127.0,0.1773,27.5,1,10.0,109.0,0.2612,26.4,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:00:00,421260,4,580,W,ML,1.129,20,100,243.0,0.1129,39.2,10,127.0,0.1091,38.8,1,10.0,116.0,0.1166,39.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:05:00,421258,4,580,W,ML,1.055,20,100,246.0,0.162,29.0,10,133.0,0.1219,29.9,1,10.0,113.0,0.2021,28.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:05:00,421260,4,580,W,ML,1.129,20,100,250.0,0.1176,41.2,10,135.0,0.1136,41.6,1,10.0,115.0,0.1215,40.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:10:00,421258,4,580,W,ML,1.055,20,100,255.0,0.1386,33.4,10,144.0,0.1054,35.2,1,10.0,111.0,0.1718,31.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:10:00,421260,4,580,W,ML,1.129,20,100,213.0,0.1462,35.4,10,112.0,0.1447,35.3,1,10.0,101.0,0.1476,35.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:15:00,421258,4,580,W,ML,1.055,20,100,266.0,0.1124,40.6,10,146.0,0.0875,42.3,1,10.0,120.0,0.1374,38.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:15:00,421260,4,580,W,ML,1.129,20,100,239.0,0.1172,38.4,10,127.0,0.1128,38.7,1,10.0,112.0,0.1217,38.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:20:00,421258,4,580,W,ML,1.055,20,100,241.0,0.0864,48.6,10,131.0,0.0671,50.1,1,10.0,110.0,0.1057,46.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:20:00,421260,4,580,W,ML,1.129,20,100,265.0,0.1371,38.8,10,136.0,0.1303,38.8,1,10.0,129.0,0.144,38.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:25:00,421258,4,580,W,ML,1.055,20,100,247.0,0.0912,52.1,10,133.0,0.0674,54.3,1,10.0,114.0,0.1149,49.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:25:00,421260,4,580,W,ML,1.129,20,100,249.0,0.1492,36.4,10,137.0,0.1457,37.0,1,10.0,112.0,0.1528,35.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:30:00,421258,4,580,W,ML,1.055,20,100,251.0,0.0983,52.6,10,146.0,0.0745,56.2,1,10.0,105.0,0.122,47.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:30:00,421260,4,580,W,ML,1.129,20,100,253.0,0.1183,39.9,10,139.0,0.1157,40.9,1,10.0,114.0,0.121,38.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:35:00,421258,4,580,W,ML,1.055,20,100,249.0,0.098,52.9,10,143.0,0.0709,58.0,1,10.0,106.0,0.125,46.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:35:00,421260,4,580,W,ML,1.129,20,100,255.0,0.1181,42.0,10,141.0,0.1129,43.8,1,10.0,114.0,0.1233,39.7,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:40:00,421258,4,580,W,ML,1.055,20,100,233.0,0.0874,53.4,10,134.0,0.0693,57.6,1,10.0,99.0,0.1056,47.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:40:00,421260,4,580,W,ML,1.129,20,100,250.0,0.1225,41.6,10,137.0,0.1221,42.8,1,10.0,113.0,0.1229,40.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:45:00,421258,4,580,W,ML,1.055,20,100,253.0,0.1093,50.6,10,142.0,0.081,54.8,1,10.0,111.0,0.1375,45.2,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:45:00,421260,4,580,W,ML,1.129,20,100,242.0,0.1147,42.2,10,134.0,0.1132,43.5,1,10.0,108.0,0.1161,40.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:50:00,421258,4,580,W,ML,1.055,20,100,221.0,0.0868,51.8,10,121.0,0.0615,56.6,1,10.0,100.0,0.1122,46.1,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:50:00,421260,4,580,W,ML,1.129,20,100,273.0,0.1245,43.3,10,143.0,0.1214,43.7,1,10.0,130.0,0.1277,42.8,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:55:00,421258,4,580,W,ML,1.055,20,100,274.0,0.1099,51.4,10,155.0,0.0858,55.1,1,10.0,119.0,0.1339,46.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 08:55:00,421260,4,580,W,ML,1.129,20,100,262.0,0.1173,44.2,10,148.0,0.1215,44.6,1,10.0,114.0,0.1132,43.6,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-08-03 09:00:00,421258,4,580,W,ML,1.055,20,100,267.0,0.1011,52.1,10,154.0,0.0839,54.7,1,10.0,113.0,0.1183,48.5,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
