ts,id,district,fwy,dir,lane_type,length,samples,pct_obs,flow,occ,speed,l1_samples,l1_flow,l1_occ,l1_speed,l1_obs,l2_samples,l2_flow,l2_occ,l2_speed,l2_obs,l3_samples,l3_flow,l3_occ,l3_speed,l3_obs,l4_samples,l4_flow,l4_occ,l4_speed,l4_obs,l5_samples,l5_flow,l5_occ,l5_speed,l5_obs,l6_samples,l6_flow,l6_occ,l6_speed,l6_obs,l7_samples,l7_flow,l7_occ,l7_speed,l7_obs,l8_samples,l8_flow,l8_occ,l8_speed,l8_obs
2026-01-06 03:50:00,421237,4,580,E,ML,1.513,30,67,58.0,0.0188,64.4,10,4.0,0.0026,71.8,1,10.0,17.0,0.0175,69.3,1,10.0,37.0,0.0364,61.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:50:00,421238,4,580,E,ML,3.005,30,67,63.0,0.0159,64.5,10,4.0,0.0019,71.9,1,10.0,21.0,0.0122,69.5,1,10.0,38.0,0.0337,61.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:55:00,421237,4,580,E,ML,1.513,30,67,59.0,0.0211,64.2,10,12.0,0.009,71.4,1,10.0,12.0,0.0178,67.5,1,10.0,35.0,0.0365,60.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 03:55:00,421238,4,580,E,ML,3.005,30,67,53.0,0.0143,64.2,10,6.0,0.0029,71.9,1,10.0,12.0,0.0079,69.4,1,10.0,35.0,0.032,61.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:00:00,421237,4,580,E,ML,1.513,30,67,66.0,0.023,63.3,10,12.0,0.0076,71.6,1,10.0,17.0,0.023,65.0,1,10.0,37.0,0.0385,59.8,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:00:00,421238,4,580,E,ML,3.005,30,67,69.0,0.0174,65.3,10,14.0,0.0066,71.9,1,10.0,18.0,0.012,69.2,1,10.0,37.0,0.0336,60.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:05:00,421237,4,580,E,ML,1.513,30,67,59.0,0.0192,63.6,10,8.0,0.0053,71.6,1,10.0,15.0,0.0153,67.3,1,10.0,36.0,0.037,60.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:05:00,421238,4,580,E,ML,3.005,30,67,52.0,0.0163,63.1,10,5.0,0.0024,71.9,1,10.0,12.0,0.0115,68.1,1,10.0,35.0,0.0349,60.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:10:00,421237,4,580,E,ML,1.513,29,67,74.0,0.0236,64.3,9,10.0,0.0058,71.8,1,10.0,23.0,0.0246,67.7,1,10.0,41.0,0.0405,60.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:10:00,421238,4,580,E,ML,3.005,30,67,71.0,0.0182,64.9,10,12.0,0.0058,71.9,1,10.0,21.0,0.0133,68.6,1,10.0,38.0,0.0355,60.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:15:00,421237,4,580,E,ML,1.513,30,67,79.0,0.0282,62.2,10,11.0,0.0075,71.6,1,10.0,26.0,0.0329,63.4,1,10.0,42.0,0.0443,58.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:15:00,421238,4,580,E,ML,3.005,30,67,75.0,0.0195,64.9,10,12.0,0.0063,71.7,1,10.0,23.0,0.0153,68.5,1,10.0,40.0,0.0368,60.8,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:20:00,421237,4,580,E,ML,1.513,30,67,75.0,0.0245,63.6,10,14.0,0.0108,71.1,1,10.0,21.0,0.0224,65.9,1,10.0,40.0,0.0404,59.8,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:20:00,421238,4,580,E,ML,3.005,30,67,76.0,0.021,63.0,10,5.0,0.0023,71.8,1,10.0,30.0,0.0214,67.1,1,10.0,41.0,0.0394,59.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:25:00,421237,4,580,E,ML,1.513,30,67,70.0,0.0226,64.1,10,16.0,0.0101,71.4,1,10.0,17.0,0.0202,66.2,1,10.0,37.0,0.0376,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:25:00,421238,4,580,E,ML,3.005,30,67,68.0,0.0173,64.1,10,10.0,0.0048,71.8,1,10.0,20.0,0.013,68.0,1,10.0,38.0,0.0342,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:30:00,421237,4,580,E,ML,1.513,30,67,70.0,0.0241,62.9,10,11.0,0.0072,71.5,1,10.0,20.0,0.0252,64.5,1,10.0,39.0,0.0398,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:30:00,421238,4,580,E,ML,3.005,30,67,77.0,0.0188,65.1,10,14.0,0.007,71.8,1,10.0,23.0,0.0144,68.6,1,10.0,40.0,0.035,60.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:35:00,421237,4,580,E,ML,1.513,30,67,92.0,0.0289,64.4,10,18.0,0.0109,71.7,1,10.0,30.0,0.0313,66.5,1,10.0,44.0,0.0444,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:35:00,421238,4,580,E,ML,3.005,30,67,78.0,0.02,64.3,10,12.0,0.0056,71.9,1,10.0,25.0,0.0165,68.5,1,10.0,41.0,0.038,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:40:00,421237,4,580,E,ML,1.513,30,67,99.0,0.0289,66.6,10,25.0,0.016,71.5,1,10.0,30.0,0.0281,70.0,1,10.0,44.0,0.0427,61.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:40:00,421238,4,580,E,ML,3.005,30,67,100.0,0.0231,66.0,10,24.0,0.0115,71.9,1,10.0,31.0,0.0192,68.8,1,10.0,45.0,0.0386,61.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:45:00,421237,4,580,E,ML,1.513,30,67,90.0,0.0247,67.5,10,22.0,0.0142,71.4,1,10.0,25.0,0.0203,72.7,1,10.0,43.0,0.0397,62.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:45:00,421238,4,580,E,ML,3.005,30,67,96.0,0.0231,66.1,10,23.0,0.0131,71.1,1,10.0,30.0,0.0179,69.3,1,10.0,43.0,0.0382,61.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:50:00,421237,4,580,E,ML,1.513,30,67,88.0,0.0274,66.1,10,22.0,0.0136,71.6,1,10.0,24.0,0.0268,69.4,1,10.0,42.0,0.0418,61.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:50:00,421238,4,580,E,ML,3.005,30,67,89.0,0.0229,65.0,10,17.0,0.0079,71.6,1,10.0,30.0,0.0216,67.3,1,10.0,42.0,0.0392,60.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:55:00,421237,4,580,E,ML,1.513,30,67,104.0,0.0293,69.0,10,22.0,0.014,71.5,1,10.0,36.0,0.0301,74.8,1,10.0,46.0,0.0438,63.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 04:55:00,421238,4,580,E,ML,3.005,30,67,83.0,0.0196,65.2,10,13.0,0.0061,71.8,1,10.0,27.0,0.0153,68.8,1,10.0,43.0,0.0374,61.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:00:00,421237,4,580,E,ML,1.513,30,67,102.0,0.0332,63.9,10,21.0,0.0125,71.8,1,10.0,33.0,0.0377,65.6,1,10.0,48.0,0.0493,59.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:00:00,421238,4,580,E,ML,3.005,30,67,101.0,0.0243,65.9,10,25.0,0.0125,71.7,1,10.0,31.0,0.0189,69.1,1,10.0,45.0,0.0414,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:05:00,421237,4,580,E,ML,1.513,30,67,107.0,0.0351,61.7,10,21.0,0.0132,71.7,1,10.0,38.0,0.0424,61.2,1,10.0,48.0,0.0498,57.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:05:00,421238,4,580,E,ML,3.005,30,67,114.0,0.0279,65.4,10,30.0,0.0141,71.9,1,10.0,39.0,0.0266,67.0,1,10.0,45.0,0.043,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:10:00,421237,4,580,E,ML,1.513,30,67,116.0,0.034,63.2,10,26.0,0.0164,71.6,1,10.0,39.0,0.0375,63.3,1,10.0,51.0,0.0481,58.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:10:00,421238,4,580,E,ML,3.005,30,67,111.0,0.0256,65.6,10,33.0,0.0158,71.9,1,10.0,32.0,0.0202,67.8,1,10.0,46.0,0.0408,59.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:15:00,421237,4,580,E,ML,1.513,30,67,113.0,0.0305,66.3,10,21.0,0.012,72.0,1,10.0,41.0,0.0331,69.5,1,10.0,51.0,0.0464,61.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:15:00,421238,4,580,E,ML,3.005,30,67,106.0,0.0238,65.7,10,24.0,0.0108,72.1,1,10.0,34.0,0.0199,69.0,1,10.0,48.0,0.0407,60.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:20:00,421237,4,580,E,ML,1.513,30,67,107.0,0.0318,65.2,10,28.0,0.0177,71.7,1,10.0,32.0,0.0319,66.9,1,10.0,47.0,0.0458,60.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:20:00,421238,4,580,E,ML,3.005,29,67,120.0,0.0269,66.7,9,36.0,0.017,72.1,1,10.0,37.0,0.0222,69.3,1,10.0,47.0,0.0415,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:25:00,421237,4,580,E,ML,1.513,30,67,118.0,0.0335,65.5,10,34.0,0.0217,71.2,1,10.0,35.0,0.0328,67.1,1,10.0,49.0,0.0459,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:25:00,421238,4,580,E,ML,3.005,30,67,109.0,0.0244,66.4,10,27.0,0.013,72.0,1,10.0,34.0,0.0199,69.7,1,10.0,48.0,0.0403,60.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:30:00,421237,4,580,E,ML,1.513,30,67,113.0,0.034,64.2,10,38.0,0.0231,71.7,1,10.0,29.0,0.0324,63.1,1,10.0,46.0,0.0464,58.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:30:00,421238,4,580,E,ML,3.005,29,67,129.0,0.0293,66.9,10,39.0,0.0186,72.0,1,9.0,42.0,0.0259,69.1,1,10.0,48.0,0.0433,60.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:35:00,421237,4,580,E,ML,1.513,30,67,118.0,0.0327,65.7,10,30.0,0.0186,71.7,1,10.0,39.0,0.0332,67.8,1,10.0,49.0,0.0463,60.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:35:00,421238,4,580,E,ML,3.005,30,67,106.0,0.0251,65.8,10,27.0,0.0133,71.8,1,10.0,32.0,0.0209,68.4,1,10.0,47.0,0.041,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:40:00,421237,4,580,E,ML,1.513,30,67,143.0,0.0381,67.2,10,49.0,0.0305,71.4,1,10.0,41.0,0.0349,70.2,1,10.0,53.0,0.0488,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:40:00,421238,4,580,E,ML,3.005,30,67,134.0,0.0305,66.4,10,42.0,0.0205,71.6,1,10.0,42.0,0.0262,68.3,1,10.0,50.0,0.0449,60.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:45:00,421237,4,580,E,ML,1.513,30,67,131.0,0.0346,68.6,10,34.0,0.0206,71.8,1,10.0,44.0,0.0346,73.9,1,10.0,53.0,0.0487,62.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:45:00,421238,4,580,E,ML,3.005,30,67,137.0,0.0307,66.1,10,45.0,0.0221,71.4,1,10.0,40.0,0.0255,67.9,1,10.0,52.0,0.0446,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:50:00,421237,4,580,E,ML,1.513,30,67,111.0,0.0319,66.8,10,37.0,0.0233,71.4,1,10.0,29.0,0.0285,69.8,1,10.0,45.0,0.0438,61.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:50:00,421238,4,580,E,ML,3.005,30,67,115.0,0.026,66.4,10,33.0,0.0163,71.4,1,10.0,36.0,0.0212,69.0,1,10.0,46.0,0.0404,60.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:55:00,421237,4,580,E,ML,1.513,30,67,125.0,0.0349,66.9,10,31.0,0.0189,71.7,1,10.0,42.0,0.0368,70.4,1,10.0,52.0,0.049,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 05:55:00,421238,4,580,E,ML,3.005,30,67,115.0,0.0276,65.9,10,35.0,0.0174,71.4,1,10.0,34.0,0.0225,68.0,1,10.0,46.0,0.0429,60.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:00:00,421237,4,580,E,ML,1.513,30,67,143.0,0.0392,67.5,10,47.0,0.0286,72.7,1,10.0,43.0,0.039,69.5,1,10.0,53.0,0.0499,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:00:00,421238,4,580,E,ML,3.005,30,67,132.0,0.0301,67.1,10,39.0,0.0189,72.0,1,10.0,43.0,0.0267,69.6,1,10.0,50.0,0.0446,61.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:05:00,421237,4,580,E,ML,1.513,30,67,147.0,0.0433,65.5,10,48.0,0.0325,70.5,1,10.0,46.0,0.0451,66.6,1,10.0,53.0,0.0524,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:05:00,421238,4,580,E,ML,3.005,30,67,128.0,0.0295,67.2,10,41.0,0.0214,71.4,1,10.0,38.0,0.0235,70.3,1,10.0,49.0,0.0435,61.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:10:00,421237,4,580,E,ML,1.513,30,67,159.0,0.0462,64.7,10,47.0,0.0317,69.5,1,10.0,53.0,0.0502,66.1,1,10.0,59.0,0.0566,59.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:10:00,421238,4,580,E,ML,3.005,30,67,138.0,0.0329,66.3,10,39.0,0.0193,71.8,1,10.0,45.0,0.0308,68.5,1,10.0,54.0,0.0486,60.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:15:00,421237,4,580,E,ML,1.513,30,67,151.0,0.0436,64.8,10,39.0,0.0255,70.1,1,10.0,53.0,0.0489,66.8,1,10.0,59.0,0.0564,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:15:00,421238,4,580,E,ML,3.005,30,67,171.0,0.0392,66.1,10,55.0,0.0282,71.3,1,10.0,56.0,0.0378,67.7,1,10.0,60.0,0.0517,59.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:20:00,421237,4,580,E,ML,1.513,30,67,138.0,0.0386,65.5,10,45.0,0.0286,70.9,1,10.0,39.0,0.0363,67.0,1,10.0,54.0,0.051,59.8,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:20:00,421238,4,580,E,ML,3.005,30,67,139.0,0.0332,65.6,10,45.0,0.0224,71.7,1,10.0,42.0,0.0294,66.8,1,10.0,52.0,0.0479,59.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:25:00,421237,4,580,E,ML,1.513,30,67,172.0,0.0495,64.8,10,65.0,0.0457,67.9,1,10.0,51.0,0.0481,66.5,1,10.0,56.0,0.0547,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:25:00,421238,4,580,E,ML,3.005,30,67,149.0,0.0347,65.9,10,52.0,0.0264,71.5,1,10.0,45.0,0.0305,67.0,1,10.0,52.0,0.0473,59.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:30:00,421237,4,580,E,ML,1.513,30,67,165.0,0.0472,65.0,10,47.0,0.032,68.0,1,10.0,58.0,0.0524,67.6,1,10.0,60.0,0.0573,60.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:30:00,421238,4,580,E,ML,3.005,30,67,167.0,0.0377,66.3,10,62.0,0.0316,71.2,1,10.0,49.0,0.0325,67.5,1,10.0,56.0,0.0491,59.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:35:00,421237,4,580,E,ML,1.513,30,67,180.0,0.0541,63.3,10,60.0,0.0414,67.2,1,10.0,58.0,0.0592,64.3,1,10.0,62.0,0.0617,58.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:35:00,421238,4,580,E,ML,3.005,30,67,177.0,0.0413,65.8,10,54.0,0.0273,71.3,1,10.0,63.0,0.0428,66.9,1,10.0,60.0,0.0538,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:40:00,421237,4,580,E,ML,1.513,30,67,134.0,0.0357,66.0,10,45.0,0.03,68.3,1,10.0,38.0,0.0301,70.0,1,10.0,51.0,0.0471,60.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:40:00,421238,4,580,E,ML,3.005,30,67,157.0,0.0351,66.7,10,51.0,0.0269,70.5,1,10.0,51.0,0.0312,69.6,1,10.0,55.0,0.0471,60.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:45:00,421237,4,580,E,ML,1.513,30,67,172.0,0.0472,66.3,10,62.0,0.0431,67.0,1,10.0,51.0,0.0434,71.4,1,10.0,59.0,0.055,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:45:00,421238,4,580,E,ML,3.005,30,67,154.0,0.0359,66.7,10,55.0,0.0281,70.7,1,10.0,47.0,0.0309,69.1,1,10.0,52.0,0.0488,60.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:50:00,421237,4,580,E,ML,1.513,30,67,157.0,0.0443,66.1,10,48.0,0.0304,69.4,1,10.0,51.0,0.0471,69.4,1,10.0,58.0,0.0555,60.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:50:00,421238,4,580,E,ML,3.005,30,67,154.0,0.0353,66.5,10,55.0,0.0282,70.7,1,10.0,45.0,0.0295,69.0,1,10.0,54.0,0.0482,60.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:55:00,421237,4,580,E,ML,1.513,30,67,185.0,0.0527,65.3,10,65.0,0.0466,66.6,1,10.0,59.0,0.0538,68.8,1,10.0,61.0,0.0578,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 06:55:00,421238,4,580,E,ML,3.005,30,67,173.0,0.0402,66.0,10,58.0,0.0296,70.8,1,10.0,57.0,0.0393,67.2,1,10.0,58.0,0.0517,59.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:00:00,421237,4,580,E,ML,1.513,30,67,176.0,0.0556,62.0,10,60.0,0.0422,66.4,1,10.0,55.0,0.0624,61.7,1,10.0,61.0,0.0622,58.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:00:00,421238,4,580,E,ML,3.005,30,67,165.0,0.0374,66.5,10,54.0,0.0277,70.8,1,10.0,53.0,0.0339,68.8,1,10.0,58.0,0.0506,60.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:05:00,421237,4,580,E,ML,1.513,30,67,174.0,0.048,64.3,10,58.0,0.0387,68.0,1,10.0,55.0,0.0484,66.0,1,10.0,61.0,0.0568,59.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:05:00,421238,4,580,E,ML,3.005,30,67,165.0,0.0384,65.8,10,59.0,0.0309,70.2,1,10.0,49.0,0.0336,67.7,1,10.0,57.0,0.0506,59.6,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:10:00,421237,4,580,E,ML,1.513,30,67,177.0,0.0479,66.6,10,52.0,0.0356,68.1,1,10.0,62.0,0.051,70.6,1,10.0,63.0,0.0571,61.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:10:00,421238,4,580,E,ML,3.005,30,67,189.0,0.0441,65.6,10,65.0,0.0351,68.8,1,10.0,65.0,0.0435,67.6,1,10.0,59.0,0.0536,59.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:15:00,421237,4,580,E,ML,1.513,30,67,190.0,0.0553,64.4,10,71.0,0.0497,67.1,1,10.0,55.0,0.054,66.9,1,10.0,64.0,0.0621,59.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:15:00,421238,4,580,E,ML,3.005,30,67,187.0,0.0451,64.4,10,64.0,0.034,68.6,1,10.0,61.0,0.0441,65.1,1,10.0,62.0,0.0572,59.3,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:20:00,421237,4,580,E,ML,1.513,30,67,163.0,0.0447,65.7,10,60.0,0.0391,69.1,1,10.0,47.0,0.0427,67.6,1,10.0,56.0,0.0524,60.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:20:00,421238,4,580,E,ML,3.005,30,67,169.0,0.0366,66.6,10,54.0,0.0272,70.1,1,10.0,56.0,0.0341,69.2,1,10.0,59.0,0.0486,60.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:25:00,421237,4,580,E,ML,1.513,30,67,202.0,0.0586,64.5,10,70.0,0.0509,66.4,1,10.0,67.0,0.0621,67.2,1,10.0,65.0,0.0627,59.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:25:00,421238,4,580,E,ML,3.005,30,67,172.0,0.0416,64.8,10,65.0,0.0357,68.3,1,10.0,51.0,0.0367,66.4,1,10.0,56.0,0.0524,59.2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:30:00,421237,4,580,E,ML,1.513,30,67,190.0,0.0542,64.4,10,61.0,0.0438,65.6,1,10.0,63.0,0.0571,67.8,1,10.0,66.0,0.0618,60.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:30:00,421238,4,580,E,ML,3.005,30,67,196.0,0.0466,63.9,10,69.0,0.0366,68.3,1,10.0,63.0,0.0461,64.1,1,10.0,64.0,0.0572,58.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:35:00,421237,4,580,E,ML,1.513,30,67,161.0,0.0444,65.4,10,57.0,0.0389,66.9,1,10.0,47.0,0.0412,69.2,1,10.0,57.0,0.0531,60.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:35:00,421238,4,580,E,ML,3.005,30,67,174.0,0.0619,53.6,10,58.0,0.063,50.7,1,10.0,59.0,0.0687,51.4,1,10.0,57.0,0.0539,58.9,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:40:00,421237,4,580,E,ML,1.513,30,67,174.0,0.0511,64.5,10,53.0,0.0354,68.3,1,10.0,59.0,0.0578,66.2,1,10.0,62.0,0.0601,59.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:40:00,421238,4,580,E,ML,3.005,30,67,174.0,0.038,60.8,10,59.0,0.0282,62.3,1,10.0,55.0,0.035,61.0,1,10.0,60.0,0.0507,59.0,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:45:00,421237,4,580,E,ML,1.513,30,67,180.0,0.0509,65.0,10,60.0,0.0389,69.9,1,10.0,57.0,0.0551,65.1,1,10.0,63.0,0.0588,60.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:45:00,421238,4,580,E,ML,3.005,30,67,171.0,0.0384,63.8,10,56.0,0.0267,68.1,1,10.0,56.0,0.0372,64.5,1,10.0,59.0,0.0514,59.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:50:00,421237,4,580,E,ML,1.513,30,67,196.0,0.0566,64.8,10,67.0,0.0427,71.2,1,10.0,63.0,0.0631,63.5,1,10.0,66.0,0.0639,59.4,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:50:00,421238,4,580,E,ML,3.005,30,67,193.0,0.0433,65.7,10,67.0,0.0341,69.5,1,10.0,64.0,0.041,67.4,1,10.0,62.0,0.0549,59.8,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:55:00,421237,4,580,E,ML,1.513,30,67,169.0,0.0464,66.0,10,56.0,0.0359,71.7,1,10.0,53.0,0.0479,66.0,1,10.0,60.0,0.0554,60.7,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 07:55:00,421238,4,580,E,ML,3.005,30,67,180.0,0.0397,66.1,10,61.0,0.031,70.3,1,10.0,58.0,0.0374,68.6,1,10.0,61.0,0.0508,59.5,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 08:00:00,421237,4,580,E,ML,1.513,30,67,125.0,0.0356,65.9,10,36.0,0.0245,70.9,1,10.0,39.0,0.0351,67.5,1,10.0,50.0,0.0473,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 08:00:00,421238,4,580,E,ML,3.005,30,67,100.0,0.0232,66.4,10,29.0,0.0143,71.2,1,10.0,27.0,0.0161,69.8,1,10.0,44.0,0.0393,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 08:05:00,421237,4,580,E,ML,1.513,30,67,27.0,0.009,61.1,10,0.0,0.0,70.9,1,10.0,0.0,0.0,67.5,1,10.0,27.0,0.0271,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 08:05:00,421238,4,580,E,ML,3.005,30,67,27.0,0.0088,61.1,10,0.0,0.0,71.2,1,10.0,0.0,0.0,69.8,1,10.0,27.0,0.0264,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
2026-01-06 08:10:00,421237,4,580,E,ML,1.513,30,67,27.0,0.009,61.1,10,0.0,0.0,70.9,1,10.0,0.0,0.0,67.5,1,10.0,27.0,0.0271,61.1,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
